rhoc,M,R,Lambda
6.584730913642052500e+14,1.186330551649258824e+00,1.350003250000029276e+01,2.864150121953881353e+03
6.612765957446808750e+14,1.186438531402825847e+00,1.350003250000029276e+01,2.862476732476571669e+03
6.640801001251565000e+14,1.186546390009504792e+00,1.350003250000029276e+01,2.861006893219145240e+03
6.668836045056320000e+14,1.186647429635377504e+00,1.350003250000029276e+01,2.859433315565808243e+03
6.696871088861077500e+14,1.186737382108304262e+00,1.350003250000029276e+01,2.857938384140023118e+03
6.724906132665832500e+14,1.186840124019503007e+00,1.350003250000029276e+01,2.856409804756704489e+03
6.752941176470588750e+14,1.186936326058379398e+00,1.350003250000029276e+01,2.854955548156897748e+03
6.780976220275345000e+14,1.187027921080621828e+00,1.350003250000029276e+01,2.853536082000397982e+03
6.809011264080100000e+14,1.187120556632265567e+00,1.350003250000029276e+01,2.852042683517806836e+03
6.837046307884856250e+14,1.187216459850067851e+00,1.350003250000029276e+01,2.850713703337881270e+03
6.865081351689612500e+14,1.187309476341095182e+00,1.350003250000029276e+01,2.849261912481892068e+03
6.893116395494367500e+14,1.187393668115565237e+00,1.350003250000029276e+01,2.847858001528957629e+03
6.921151439299125000e+14,1.187477177159574016e+00,1.350003250000029276e+01,2.846638901848086334e+03
6.949186483103880000e+14,1.187565399229498331e+00,1.350003250000029276e+01,2.845240769060093953e+03
6.977221526908636250e+14,1.187648977971136777e+00,1.350003250000029276e+01,2.843941558227659698e+03
7.005256570713392500e+14,1.187725335874023402e+00,1.350003250000029276e+01,2.842700275183833583e+03
7.033291614518147500e+14,1.187814235939994134e+00,1.350003250000029276e+01,2.841353528077935152e+03
7.061326658322903750e+14,1.187891720189540701e+00,1.350003250000029276e+01,2.840129997683647616e+03
7.089361702127660000e+14,1.187971451473136542e+00,1.350003250000029276e+01,2.838972928672878879e+03
7.117396745932415000e+14,1.188050378003818741e+00,1.350003250000029276e+01,2.837733934973040050e+03
7.145431789737172500e+14,1.188127432327050315e+00,1.350003250000029276e+01,2.836562483513394000e+03
7.173466833541927500e+14,1.188199045441569623e+00,1.350003250000029276e+01,2.835334331377542185e+03
7.201501877346683750e+14,1.188268266337942691e+00,1.350003250000029276e+01,2.834189430799086949e+03
7.229536921151440000e+14,1.188339364003507814e+00,1.350003250000029276e+01,2.833021531266771490e+03
7.257571964956195000e+14,1.188404694992727162e+00,1.350003250000029276e+01,2.831994215071988947e+03
7.285607008760951250e+14,1.188481083104745428e+00,1.350003250000029276e+01,2.830934241905520139e+03
7.313642052565707500e+14,1.188548132065941232e+00,1.350003250000029276e+01,2.829808787713010133e+03
7.341677096370463750e+14,1.188612201508611355e+00,1.350003250000029276e+01,2.828730811660968357e+03
7.369712140175220000e+14,1.188678031322296214e+00,1.350003250000029276e+01,2.827610207563498989e+03
7.397747183979975000e+14,1.188739710264897109e+00,1.350003250000029276e+01,2.826677948172187826e+03
