rhoc,M,R,Lambda
7.196633220996105000e+14,1.609540026349201458e+00,1.330003350000027140e+01,3.885968327129562567e+02
7.219296278836291250e+14,1.614624867013342291e+00,1.329003355000027042e+01,3.797451360793336335e+02
7.241959336676477500e+14,1.619658914811525019e+00,1.329003355000027042e+01,3.711724583981854835e+02
7.264622394516662500e+14,1.624645558834497017e+00,1.328003360000026944e+01,3.628824884666942125e+02
7.287285452356850000e+14,1.629577304310932506e+00,1.328003360000026944e+01,3.548667614440665830e+02
7.309948510197035000e+14,1.634449644560509229e+00,1.328003360000026944e+01,3.471039320888888255e+02
7.332611568037222500e+14,1.639276936320834377e+00,1.327003365000026847e+01,3.395957161441702965e+02
7.355274625877407500e+14,1.644060735645541005e+00,1.327003365000026847e+01,3.323301996476810132e+02
7.377937683717593750e+14,1.648954806119060201e+00,1.327003365000026847e+01,3.250367828615999315e+02
7.400600741557780000e+14,1.653837381932018458e+00,1.326003370000026571e+01,3.179245387950876420e+02
7.423263799397966250e+14,1.658675518165586338e+00,1.326003370000026571e+01,3.110330724602050054e+02
7.445926857238152500e+14,1.663453119892503107e+00,1.325003375000026473e+01,3.043664757022681329e+02
7.468589915078337500e+14,1.668186119345340446e+00,1.325003375000026473e+01,2.979090030208801636e+02
7.491252972918525000e+14,1.672869094688680836e+00,1.325003375000026473e+01,2.916507363187383248e+02
7.513916030758710000e+14,1.677506898484044218e+00,1.324003380000026375e+01,2.855866839604615279e+02
7.536579088598897500e+14,1.682179685428609295e+00,1.324003380000026375e+01,2.796123075599012964e+02
7.559242146439082500e+14,1.686906735647738964e+00,1.323003385000026277e+01,2.736745773957756001e+02
7.581905204279268750e+14,1.691592064976509713e+00,1.323003385000026277e+01,2.679143099891781503e+02
7.604568262119455000e+14,1.696221748907972060e+00,1.322003390000026180e+01,2.623435423671689932e+02
7.627231319959641250e+14,1.700801372535969191e+00,1.322003390000026180e+01,2.569493458831148587e+02
7.649894377799827500e+14,1.705344528617923627e+00,1.322003390000026180e+01,2.517111158792432661e+02
7.672557435640012500e+14,1.709835801844931114e+00,1.321003395000026082e+01,2.466273485477398708e+02
7.695220493480200000e+14,1.714282201316266407e+00,1.321003395000026082e+01,2.416941837781560025e+02
7.717883551320385000e+14,1.718864195648603710e+00,1.320003400000025984e+01,2.367129790798717295e+02
7.740546609160572500e+14,1.723387297926129769e+00,1.320003400000025984e+01,2.318872131243005299e+02
7.763209667000757500e+14,1.727872615041591953e+00,1.319003405000025886e+01,2.272035015682409096e+02
7.785872724840943750e+14,1.732309183899083393e+00,1.319003405000025886e+01,2.226668275882324508e+02
7.808535782681130000e+14,1.736693095102922024e+00,1.319003405000025886e+01,2.182601075601433251e+02
7.831198840521316250e+14,1.741037185986444635e+00,1.318003410000025788e+01,2.139780063414140443e+02
7.853861898361502500e+14,1.745342425154327914e+00,1.318003410000025788e+01,2.098314329981147353e+02
7.876524956201687500e+14,1.749710625905712469e+00,1.317003415000025690e+01,2.056913949392238123e+02
7.899188014041875000e+14,1.754085315913123333e+00,1.317003415000025690e+01,2.016206449873803308e+02
7.921851071882060000e+14,1.758419573686883508e+00,1.316003420000025592e+01,1.976703772304499580e+02
7.944514129722247500e+14,1.762708954915223947e+00,1.316003420000025592e+01,1.938385485318578390e+02
7.967177187562432500e+14,1.766948121428505880e+00,1.316003420000025592e+01,1.901120143299654615e+02
7.989840245402618750e+14,1.771146368660521775e+00,1.315003425000025494e+01,1.864929841477304535e+02
8.012503303242805000e+14,1.775294485251302845e+00,1.315003425000025494e+01,1.829747090781069119e+02
8.035166361082991250e+14,1.779460870842297870e+00,1.314003430000025396e+01,1.795279206770366329e+02
8.057829418923177500e+14,1.783693738327591483e+00,1.314003430000025396e+01,1.760821767664264144e+02
8.080492476763362500e+14,1.787872222450685333e+00,1.313003435000025121e+01,1.727265857931273842e+02
8.103155534603550000e+14,1.792009063058631613e+00,1.313003435000025121e+01,1.694727782603797550e+02
8.125818592443735000e+14,1.796107428703053843e+00,1.312003440000025023e+01,1.663121504493487919e+02
8.148481650283922500e+14,1.800156786758568384e+00,1.312003440000025023e+01,1.632365270368445636e+02
8.171144708124107500e+14,1.804162137896288209e+00,1.311003445000024925e+01,1.602491537300103630e+02
8.193807765964293750e+14,1.808129264559279692e+00,1.311003445000024925e+01,1.573413773781810505e+02
8.216470823804480000e+14,1.812179644738687534e+00,1.310003450000024827e+01,1.544058877697724483e+02
8.239133881644666250e+14,1.816228109447036942e+00,1.310003450000024827e+01,1.515629772217915274e+02
8.261796939484852500e+14,1.820223239323168318e+00,1.310003450000024827e+01,1.487925512622620374e+02
