rhoc,M,R,Lambda
4.958698372966207500e+14,9.721542897612743817e-01,1.380003100000032745e+01,5.527428529297715613e+03
4.986733416770963750e+14,9.798559913841003999e-01,1.380003100000032745e+01,5.293408844205399873e+03
5.014768460575720000e+14,9.874671981148300803e-01,1.379003105000032647e+01,5.073118948629071383e+03
5.042803504380475625e+14,9.949845138074798756e-01,1.378003110000032549e+01,4.865483976359935696e+03
5.070838548185231875e+14,1.002667777156239559e+00,1.378003110000032549e+01,4.663326556029347557e+03
5.098873591989987500e+14,1.010487038695903506e+00,1.377003115000032274e+01,4.466989374117041734e+03
5.126908635794743750e+14,1.018212066774650371e+00,1.376003120000032176e+01,4.282162385095826721e+03
5.154943679599500000e+14,1.025849457589974367e+00,1.376003120000032176e+01,4.107787671611469705e+03
5.182978723404255625e+14,1.033401004582489957e+00,1.375003125000032078e+01,3.943293525451903406e+03
5.211013767209011250e+14,1.040853250930942941e+00,1.375003125000032078e+01,3.787887274267588964e+03
5.239048811013767500e+14,1.048388483498529533e+00,1.374003130000031980e+01,3.638015451727776963e+03
5.267083854818523750e+14,1.056134634517424287e+00,1.373003135000031882e+01,3.490597145597853341e+03
5.295118898623279375e+14,1.063800129788361915e+00,1.373003135000031882e+01,3.351198068647414857e+03
5.323153942428035000e+14,1.071368015342159419e+00,1.372003140000031784e+01,3.219779306247608929e+03
5.351188986232791250e+14,1.078847163700701994e+00,1.371003145000031687e+01,3.095455941828688083e+03
5.379224030037547500e+14,1.086247029475479575e+00,1.371003145000031687e+01,2.977748717835115713e+03
5.407259073842303125e+14,1.093549135442298592e+00,1.370003150000031589e+01,2.866365759941798387e+03
5.435294117647058750e+14,1.101209852294523062e+00,1.370003150000031589e+01,2.754470446869522675e+03
5.463329161451815000e+14,1.108808908811994787e+00,1.369003155000031491e+01,2.648324065993985187e+03
5.491364205256571250e+14,1.116314653758800901e+00,1.368003160000031393e+01,2.547830614434934887e+03
5.519399249061326875e+14,1.123733221763582479e+00,1.368003160000031393e+01,2.452656940731176292e+03
5.547434292866082500e+14,1.131057253843919197e+00,1.367003165000031295e+01,2.362501109487656322e+03
5.575469336670838750e+14,1.138303421275491667e+00,1.367003165000031295e+01,2.276950051341028029e+03
5.603504380475595000e+14,1.145615325942574980e+00,1.366003170000031197e+01,2.194013919142144005e+03
5.631539424280350000e+14,1.153135923126672679e+00,1.366003170000031197e+01,2.112200408756622892e+03
5.659574468085107500e+14,1.160568138328612164e+00,1.365003175000031099e+01,2.034571217177888684e+03
5.687609511889862500e+14,1.167913320973837932e+00,1.364003180000030824e+01,1.961003211962885871e+03
5.715644555694618750e+14,1.175168352821016837e+00,1.364003180000030824e+01,1.891199217864072580e+03
5.743679599499375000e+14,1.182346644785174039e+00,1.363003185000030726e+01,1.824825706142797117e+03
