m1_source,m2_source,chi1,chi2,dL,Lambda1,Lambda2
1.528640653325270105e+00,1.224522828498269211e+00,8.309061929936478047e-03,2.764367320398295608e-02,2.984320369580865062e+01,1.007394016968001864e+02,6.382481544092227068e+02
1.382407627150466167e+00,1.342377466526954555e+00,4.052328972665868168e-02,2.416465054913210717e-02,4.389666506225484000e+01,6.980895131806308882e+02,4.558260404688130620e+02
1.544533232150231195e+00,1.206627346549636659e+00,2.440849995080883808e-02,2.393391630808742662e-02,4.128551402409188853e+01,1.951354662595583704e+02,1.745664096309215893e+03
1.561804725083956180e+00,1.192752833169290705e+00,4.584830025870749448e-02,2.396258582514658800e-02,4.321416679031769803e+01,3.479291621456482062e+02,7.949589614302888094e+02
1.615478839930843513e+00,1.154986241415845827e+00,2.291620753892452747e-02,3.976950127618000125e-02,4.385612060672482215e+01,8.832497390147385374e+01,4.965433716134789393e+02
1.385018116158118540e+00,1.338847240155540463e+00,1.995211536147345824e-02,1.184220608158103281e-02,4.508144703921380625e+01,3.232823307952069172e+02,7.859990698125226061e+01
1.454176719749898261e+00,1.286392701320216991e+00,2.211472599792731891e-02,4.763440197550334460e-02,2.713350025367227047e+01,2.431342826002901347e+02,3.538900749881133265e+02
1.394811500913188507e+00,1.341717240655867061e+00,4.261615949720699154e-02,1.474731449785770913e-02,2.505271343016450203e+01,7.776394367054813301e+02,1.897032659810310520e+02
1.443986231353647121e+00,1.293101185026293010e+00,2.196491110620447593e-02,4.568707452175896355e-02,3.150691720912825744e+01,1.171167351131397709e+03,2.929028000075557543e+02
1.496656202568537264e+00,1.251753897768847601e+00,9.236207407654078863e-04,2.763968144630605389e-02,2.606276210551096284e+01,3.630861235765466688e+01,1.061501276369255947e+03
1.643125467074814550e+00,1.138221939129721028e+00,4.453650242293213934e-02,3.018939068257337974e-02,4.142724288938125454e+01,1.594036257142096815e+02,2.979462164911492437e+02
1.591704313641517876e+00,1.177308930409524113e+00,4.055938638251405798e-02,2.728144167741712589e-02,3.200587353947361891e+01,2.865984525985960545e+02,9.637396990517661379e+02
1.551346464067895559e+00,1.201525135428778146e+00,3.611087225539392348e-02,7.435593179229411584e-03,4.143969114499871864e+01,5.610366682552155453e+02,5.482332864389055658e+02
1.419109267097547367e+00,1.322072508808128433e+00,2.209917453085305863e-02,2.691922998066076031e-02,1.972564968551543529e+01,3.393090729726193899e+02,4.095817259872853242e+02
1.511340678113158642e+00,1.229738257976677795e+00,7.638209570848326913e-03,8.621529762892856698e-04,4.485986990869491819e+01,6.686964533495623186e+01,4.058834490186996504e+02
1.546877645524812328e+00,1.205393747537238713e+00,4.286558157916658257e-02,2.354686095607223112e-02,3.987243158188978498e+01,3.913472726729408890e+01,4.306159328702083826e+02
1.565765949875686625e+00,1.189996413350730808e+00,3.821214064173240194e-02,3.068543964133271795e-02,4.311988537390278964e+01,3.443285412566067549e+01,6.301861185022489735e+02
1.463430443582733220e+00,1.270582320692777767e+00,4.633790276585943863e-02,4.059158938478795581e-02,4.123260303726186038e+01,5.428999874741401754e+02,2.720092131494374144e+01
1.617009876234409393e+00,1.159241182050073427e+00,3.240622480595869992e-02,2.855925743086287771e-02,3.375416361612376903e+01,1.966668408390300442e+02,6.381967418799359848e+02
1.519926339954059014e+00,1.227249619443619100e+00,2.510755253114585125e-02,3.052385342076047864e-02,3.750337164671468315e+01,7.642025463666813039e+02,6.333073113115710839e+01
1.575393735995927580e+00,1.190086534932849771e+00,7.605849089841682301e-04,4.264783831136895881e-02,2.990268064191698372e+01,4.579802380159639483e+02,8.622366571159448085e+02
1.646795015280043462e+00,1.135720979034843925e+00,2.039821973856715404e-02,4.691228581196556918e-02,4.149629438153121441e+01,7.668856273340826135e+01,3.562800233668817214e+02
1.395376940945826094e+00,1.330702767023591138e+00,2.893622943107495432e-02,6.114109995536244971e-03,4.259709323955702587e+01,1.137768412709352106e+03,1.127354246995465417e+02
1.491704996835754526e+00,1.255829715155756920e+00,4.398461685262228943e-02,2.603111482675698335e-02,2.595849051242225158e+01,2.952620863486582152e+02,1.035068451437788099e+03
1.379416459993957123e+00,1.346914465129009031e+00,4.765778049012218964e-02,6.970625710392083091e-03,4.096300140782933852e+01,3.593650803435270404e+02,2.797897631824604332e+02
1.511276739785967882e+00,1.232553202514077517e+00,1.140665502111170952e-02,1.901661022138727980e-02,3.984961637740590845e+01,3.778344647117323802e+02,7.909775279071965315e+01
1.565676911156968387e+00,1.193452509552916485e+00,3.771484878495667825e-02,1.595213719815963618e-02,3.614196068658694827e+01,8.281424409038008605e+01,3.684299070567022909e+02
1.696715858101201402e+00,1.107668969531882430e+00,4.657524436030032605e-02,2.708941443769281518e-02,3.603549853410195425e+01,1.591305499600935605e+02,4.692657393404516029e+02
1.574559894988907249e+00,1.193827472804769529e+00,2.894521255944645932e-02,9.865611149265844301e-03,2.346170539653374831e+01,5.654519400823814976e+02,3.338657667618625737e+02
1.590276551035674002e+00,1.173827388250864745e+00,2.287712452247125244e-02,3.467736099259882687e-02,4.104589756449744442e+01,3.524459440027410295e+01,1.239337534834054622e+03
1.563380518577348388e+00,1.193300514406220092e+00,1.723164285150343908e-02,4.605607981567799714e-02,3.955402430882015352e+01,2.246721732453204368e+01,1.800214998956340935e+02
1.412492140989768163e+00,1.324284937153049402e+00,6.703893100930894550e-03,1.949779118486158480e-02,2.623487218395633747e+01,3.369754975514047715e+02,1.085394735730241678e+01
1.537324502450611696e+00,1.209048351993869064e+00,1.754490726870943859e-02,4.592291529885689921e-02,4.636987603353792053e+01,2.526603351698840072e+02,1.635956715055808104e+02
1.490554927454387668e+00,1.246524705246583098e+00,2.339671794929141027e-02,9.601285637196746089e-03,4.434266099495305014e+01,2.089879651110688314e+02,1.731104105048230224e+02
1.529563327394297456e+00,1.224390240916654715e+00,1.713060569693090548e-02,1.205564483553678810e-02,2.857814368549423634e+01,1.724610477209821511e+02,1.169315670727719635e+03
1.499378421854454135e+00,1.250013539296518150e+00,6.351927182265642083e-03,4.638263899235803289e-02,2.523014590809524549e+01,1.022545768774083683e+02,1.513190360492731088e+03
1.406514766448538900e+00,1.321694436832312025e+00,2.269695797708383075e-02,2.222428850537124662e-02,4.034662914470659700e+01,4.905323760854095099e+02,1.262992429059650703e+03
1.482777658877357130e+00,1.263802001120211349e+00,1.492711926755447638e-03,2.301266560848055226e-02,2.430107228045259049e+01,3.476207147910401432e+02,2.871357338674715720e+01
1.472488878839880888e+00,1.261718688206327599e+00,1.887663527320179030e-02,4.503611763063708473e-02,4.326947529723506136e+01,2.054744336107135325e+02,9.308835487308849110e+01
1.428698863766619587e+00,1.306181197466067978e+00,6.030215027766713635e-03,4.948041417869050371e-03,3.223285574476977189e+01,8.348786823503702408e+02,3.129660257937024426e+01
1.393600096521349752e+00,1.329693251075489524e+00,1.803747998037134870e-02,2.110055374145421159e-02,4.666192502950361387e+01,1.412871644189975200e+02,3.881105419183141407e+02
1.497303042137027029e+00,1.246372603717581073e+00,1.223849823476888532e-02,7.528093270776394820e-03,3.486318071865368040e+01,2.846609832819358417e+02,7.870001606093686632e+02
1.406748474583116693e+00,1.318603345425862328e+00,4.942772082477507600e-02,4.792927973216265514e-02,4.504980997814365651e+01,1.121164119822302155e+03,7.750822431294973569e+01
1.494850213475555023e+00,1.244553116904793422e+00,2.296907458611678957e-02,1.501589237578869777e-03,4.174690316703991755e+01,1.598514276685225752e+02,1.416287081672010402e+02
1.587741942893651892e+00,1.175181250452264958e+00,6.120734306658154669e-03,3.695200350258052990e-02,4.169817171773212294e+01,2.192928554199547193e+02,1.201679998114179853e+02
1.438246741340596602e+00,1.291747502553794114e+00,1.379676210387373314e-02,7.057878965411636119e-03,4.229392228049091074e+01,4.124151679499486818e+02,8.514357252067475201e+02
1.382911447158978291e+00,1.346052256143294379e+00,6.160902271693247112e-03,1.557155852953665551e-03,3.695325269725942974e+01,2.611315072175894443e+02,4.571556000274188705e+02
1.436106940649757524e+00,1.294557119028715286e+00,1.547058168950072796e-02,2.417443083610076870e-02,4.047269598534168722e+01,1.610396207933322898e+02,2.675955945601336907e+02
1.397018540016758736e+00,1.330784375546534282e+00,4.702320477863301817e-02,1.276719656811620141e-02,4.001051832530593089e+01,2.895741787422291509e+02,1.001569670101588940e+03
1.572961492001798689e+00,1.186895915445176586e+00,3.683459122803280777e-02,2.446727532865638696e-02,3.876505769385460809e+01,2.404614968724209803e+02,2.408904921632936009e+02
1.444249953085409377e+00,1.285266094949409466e+00,1.559909724538678828e-02,4.525661326096586112e-02,4.443048805148028180e+01,1.337990424225831987e+02,3.525826602608081544e+02
1.368966243517185433e+00,1.366046854957118084e+00,3.517093791082754467e-02,1.658321983236209912e-02,2.652877194360296187e+01,1.114218077222137708e+03,2.637033804871334723e+02
1.409509870605287540e+00,1.317149280966994018e+00,1.655956466671155633e-02,1.704492034483652899e-02,4.288088574160494204e+01,2.034515443310197611e+02,1.115677232539945862e+02
1.535408310290505840e+00,1.219790841526760428e+00,1.725733979617266253e-02,5.944670926159342783e-03,2.925969714149385581e+01,9.899387847073737134e+01,1.878937172955724236e+03
1.620149278672113224e+00,1.152577576046101449e+00,9.667803271842196960e-04,3.113577245519643863e-02,4.258076016862986535e+01,1.846240809292823997e+02,7.332886246109411843e+01
1.507702281982686854e+00,1.239007931852297739e+00,7.059481183618364700e-03,2.333814896080842194e-02,3.249521150288564542e+01,3.153694164753246127e+02,7.658742784506985402e+01
1.427501404397729656e+00,1.308811069016454942e+00,9.551565193890105068e-03,2.340406485676755494e-02,2.952811846406915919e+01,1.554943970533427773e+03,1.779040396668988251e+02
1.372842824907315684e+00,1.363699738765672631e+00,3.121607272401309002e-02,8.006457677080526872e-03,2.365597029210999125e+01,3.166939891184032945e+02,7.296538834105757587e+01
1.393091949027954302e+00,1.339185210405725801e+00,3.732991872249068893e-02,4.536686529291603792e-02,3.189435748388408953e+01,3.641656597256496752e+01,4.204048009621351412e+02
1.438368730654366434e+00,1.291200951791143803e+00,3.027175605951572604e-02,1.920186487682546414e-03,4.306801167217587789e+01,1.161288294196788797e+02,9.167930208645645962e+02
1.489246426107309507e+00,1.250176062237867258e+00,5.566012426684031379e-03,8.457929510347059199e-03,3.975175304225514594e+01,9.382515207554499170e+01,6.506012192094385682e+02
1.502600758221169119e+00,1.242340032476597855e+00,3.172787893058279934e-02,3.218830230108996743e-02,3.449319636263886935e+01,1.662371245260765136e+02,5.395126823072258730e+02
1.522139251960832773e+00,1.225896023089176667e+00,3.485687417208981672e-03,1.307689487670283613e-03,3.634867125224388928e+01,3.255610349707685458e+01,6.868063441774113471e+02
1.702467375156772711e+00,1.101919882101861425e+00,4.103696288902364958e-02,3.697862175234529342e-02,4.086099925900797558e+01,2.339000642300595132e+02,1.395073390076934629e+03
1.397287442802003010e+00,1.336115787712595093e+00,2.963542417742680637e-02,1.158663223445776345e-02,3.053969317187755195e+01,1.051713280853224433e+03,3.318494571739923771e+01
1.506901019281122744e+00,1.238284634846759102e+00,3.830143412503170947e-02,1.766337089809864522e-02,3.571745124270800176e+01,1.697623307666554808e+02,5.506161092797979109e+02
1.559731999357734766e+00,1.195092449254582467e+00,1.176230684396182592e-02,4.560886050724463625e-02,4.158435706166060442e+01,9.681447570717224380e+02,2.546283112221078682e+01
1.405846344569557482e+00,1.324961650593406981e+00,3.490017890329825262e-03,3.665536668802473093e-03,3.581084257527147230e+01,4.013028739721927423e+02,2.956087079758997902e+02
1.436309015086364216e+00,1.301433750512521526e+00,2.764238090989495564e-02,4.944173952007291373e-02,2.856455847528223657e+01,6.167805284577711689e+01,4.669630588254130998e+02
1.624015778343623984e+00,1.148881660669809568e+00,1.112014409358123672e-02,4.934668232511525005e-02,4.503513628439101524e+01,1.325296880735720322e+02,5.038547797597021827e+02
1.430004011664151031e+00,1.312417430222827086e+00,2.508961770521776768e-02,4.549485841787865572e-04,1.917638201044086443e+01,7.216136283399181366e+02,6.194639696687557944e+02
1.421582522760345579e+00,1.309743309478036410e+00,3.404973573939858861e-02,4.645964811182306392e-02,3.699138760122487923e+01,8.414100405373557123e+02,6.013730893757895046e+02
1.446082174305224122e+00,1.294433361049716957e+00,3.473368379867339262e-02,2.566660580954754217e-02,2.524853271908560615e+01,8.622665866556338869e+02,1.323210410006336133e+02
1.448705448899652914e+00,1.280813050085107152e+00,3.408690047555534841e-02,1.980648376552027884e-02,4.561726816069174362e+01,1.117598542977561493e+02,4.354660010912930943e+02
1.410810031664823549e+00,1.323395187466392953e+00,2.638470074892512035e-02,3.071156487276768127e-02,3.013787409232530479e+01,1.392375526944449007e+02,4.819748990351523616e+02
1.457346139062734469e+00,1.273007320070272952e+00,6.511776116842073713e-04,4.740533512671895461e-02,4.664825739776841829e+01,3.592635275666041252e+02,9.404195101072380112e+02
1.434683406705477005e+00,1.298258577645428291e+00,4.447813849905993266e-02,2.937226429331480163e-02,3.646634704341066424e+01,2.265671048963170051e+02,4.566759635693293831e+02
1.403400515293352857e+00,1.324783062670192191e+00,3.731488179748741058e-02,1.086458377164002502e-03,3.993481387580251152e+01,3.938543992208648774e+02,6.583282138219179842e+02
1.410565936697711020e+00,1.320987348749618207e+00,2.087816389552849677e-02,3.383816072981653267e-02,3.509078264094193855e+01,1.180563776267940966e+03,2.499618022710504022e+02
1.630334389038110565e+00,1.146779671419582591e+00,3.699343840078509610e-02,3.048684776377772604e-02,4.124690405292217577e+01,9.890255639274040789e+01,8.013370821089919218e+02
1.511889347051098120e+00,1.239874518197505271e+00,8.959849898050998782e-03,2.760049410973907866e-02,2.529930559248729693e+01,1.417549448768198204e+02,2.825512660755960610e+02
1.364678651510174534e+00,1.362972472666660773e+00,1.814409715161591566e-02,9.770300218640046164e-03,3.859950243608671627e+01,1.596013242703006938e+02,1.247454459573954864e+03
1.415294140237250309e+00,1.311920149057908214e+00,1.004507075859437971e-02,4.632795634598171203e-03,4.323869373364514956e+01,9.362285732591441274e+02,9.302766230419814519e+01
1.481136468582108234e+00,1.256266139251120961e+00,4.250971897589241738e-02,4.204435570291406576e-02,4.057381412489735339e+01,4.817658848067518420e+02,7.971441106813645092e+02
1.596644164890443696e+00,1.175504150054661467e+00,4.401941634746398685e-02,4.395265570602988059e-02,2.911588485780594482e+01,9.184578905708721663e+01,7.879489941511224060e+02
1.440527183664318533e+00,1.289549023640949699e+00,2.773569791170894805e-02,4.307354156330895495e-03,4.223838201926378133e+01,2.859911099191187418e+02,9.651810493419304748e+01
1.585869704713638750e+00,1.176567789566983491e+00,1.207861328001455341e-02,4.518425579838609291e-02,4.135265468848771064e+01,1.906866199087264420e+02,2.912608183856289088e+02
1.589875947340543050e+00,1.173155668193021750e+00,4.539029254803472052e-02,3.268998913090853664e-02,4.311308455442704712e+01,4.129865024850945474e+02,1.635481074703922559e+03
1.427797719448479663e+00,1.300034989140118613e+00,2.992277541472784103e-02,6.694566473036308793e-03,4.463044827130298842e+01,1.444853081245124429e+02,1.899433311293287034e+03
1.372234208206299044e+00,1.359025688527214726e+00,1.054651415843640451e-02,1.917759905018959557e-02,3.271978525699015705e+01,1.687848116115993378e+02,3.888508106467679113e+02
1.395749816017287648e+00,1.328284980839154805e+00,2.780686001950874800e-02,1.473970702617853623e-02,4.588462199909056949e+01,2.778315711436114839e+02,6.095985488148157572e+01
1.617295693152120739e+00,1.155976586839053466e+00,1.715797990449503471e-02,2.639586183649502912e-02,3.928423732621952524e+01,1.383080173509120492e+01,1.298164765048896356e+02
