rhoc,M,R,Lambda
6.893116395494367500e+14,1.353594357919293278e+00,1.451002745000040584e+01,1.231757355963355849e+03
6.921151439299125000e+14,1.353676908841484394e+00,1.451002745000040584e+01,1.231214440182785211e+03
6.949186483103880000e+14,1.353758552386511882e+00,1.451002745000040584e+01,1.230694319348766157e+03
6.977221526908636250e+14,1.353841053143839845e+00,1.451002745000040584e+01,1.230198944940967067e+03
7.005256570713392500e+14,1.353916548169215917e+00,1.451002745000040584e+01,1.229687519531461476e+03
7.033291614518147500e+14,1.353997359928670097e+00,1.451002745000040584e+01,1.229150473056788542e+03
7.061326658322903750e+14,1.354072278779454797e+00,1.451002745000040584e+01,1.228623826869463301e+03
7.089361702127660000e+14,1.354147203713205183e+00,1.451002745000040584e+01,1.228183503446152827e+03
7.117396745932415000e+14,1.354219155194661628e+00,1.451002745000040584e+01,1.227709439490373370e+03
7.145431789737172500e+14,1.354287620490229882e+00,1.451002745000040584e+01,1.227235725728456146e+03
7.173466833541927500e+14,1.354363118199252591e+00,1.451002745000040584e+01,1.226765404171725322e+03
7.201501877346683750e+14,1.354436385613885463e+00,1.451002745000040584e+01,1.226302915422780188e+03
7.229536921151440000e+14,1.354496128988797565e+00,1.451002745000040584e+01,1.225879043729849855e+03
7.257571964956195000e+14,1.354573521992332719e+00,1.451002745000040584e+01,1.225460887167178953e+03
7.285607008760951250e+14,1.354630468243122499e+00,1.451002745000040584e+01,1.224958812639517646e+03
7.313642052565707500e+14,1.354696800790340605e+00,1.451002745000040584e+01,1.224552398457853087e+03
7.341677096370463750e+14,1.354754276526358048e+00,1.451002745000040584e+01,1.224105599008775243e+03
7.369712140175220000e+14,1.354817625741502995e+00,1.451002745000040584e+01,1.223714466078352643e+03
7.397747183979975000e+14,1.354875362979008235e+00,1.451002745000040584e+01,1.223284877616448966e+03
7.425782227784731250e+14,1.354933107790241786e+00,1.451002745000040584e+01,1.222905475397715691e+03
