rhoc,M,R,Lambda
1.014518147684605875e+15,2.060396025592268643e+00,1.313003435000025121e+01,4.006747519215750941e+01
1.017321652065081375e+15,2.062533265706855801e+00,1.312003440000025023e+01,3.955218371934146404e+01
1.020125156445557000e+15,2.064658306400475762e+00,1.311003445000024925e+01,3.904266195208025181e+01
1.022928660826032625e+15,2.066863050485054476e+00,1.310003450000024827e+01,3.852419975724625090e+01
1.025732165206508250e+15,2.069026602822485739e+00,1.310003450000024827e+01,3.801298906637673269e+01
1.028535669586983750e+15,2.071172050433428335e+00,1.309003455000024729e+01,3.751683590047008465e+01
1.031339173967459375e+15,2.073281179660706464e+00,1.308003460000024631e+01,3.702654443839135467e+01
1.034142678347935000e+15,2.075373624265242523e+00,1.307003465000024534e+01,3.655012424803949500e+01
1.036946182728410625e+15,2.077437684074141089e+00,1.306003470000024436e+01,3.608560893697391236e+01
1.039749687108886125e+15,2.079457870776814765e+00,1.305003475000024338e+01,3.562892094901113182e+01
1.042553191489361750e+15,2.081462792710863319e+00,1.304003480000024240e+01,3.517995523839104521e+01
1.045356695869837375e+15,2.083441360907372086e+00,1.304003480000024240e+01,3.474251627833885436e+01
1.048160200250313000e+15,2.085395553370827049e+00,1.303003485000024142e+01,3.431650733405477638e+01
1.050963704630788500e+15,2.087323613034197667e+00,1.302003490000024044e+01,3.389598806748094262e+01
1.053767209011264125e+15,2.089221403929811594e+00,1.301003495000023946e+01,3.348622058239370602e+01
1.056570713391739750e+15,2.091191674377212539e+00,1.300003500000023671e+01,3.306521942923642854e+01
1.059374217772215375e+15,2.093148551481531339e+00,1.299003505000023573e+01,3.264886685420468382e+01
1.062177722152690875e+15,2.095086084571576635e+00,1.299003505000023573e+01,3.224041904129385472e+01
1.064981226533166500e+15,2.096992368842401255e+00,1.298003510000023475e+01,3.184218241569010743e+01
1.067784730913642125e+15,2.098871783337499242e+00,1.297003515000023377e+01,3.145072493147516468e+01
1.070588235294117750e+15,2.100707926201648146e+00,1.296003520000023279e+01,3.106753904204906647e+01
1.073391739674593250e+15,2.102566706737275304e+00,1.295003525000023181e+01,3.069503369098797663e+01
1.076195244055068875e+15,2.104365728483440723e+00,1.294003530000023083e+01,3.032776343790112961e+01
1.078998748435544500e+15,2.106152675436109956e+00,1.294003530000023083e+01,2.996835013253762270e+01
1.081802252816020125e+15,2.107916888709133296e+00,1.293003535000022985e+01,2.961660884287919160e+01
1.084605757196495625e+15,2.109644890476462198e+00,1.292003540000022888e+01,2.927175143049504413e+01
1.087409261576971250e+15,2.111363789915827294e+00,1.291003545000022790e+01,2.893370268845831461e+01
1.090212765957446875e+15,2.113051920872372147e+00,1.290003550000022692e+01,2.860289975029259679e+01
